date,stock_future_short_trend_pnl,stock_future_after_day_stat_pnl,commodity_future_mid_trend_pnl,commodity_future_term_structure_pnl,volatility_option_pricing_pnl,commodity_future_pair_trend_trading_pnl,commodity_future_short_trend_pnl,commodity_future_long_trend_pnl,commodity_future_industry_regression_pnl,commodity_future_production_willingness_pnl,commodity_future_inventory_cross_section_pnl
2016-02-01,0.996149907188413,1.0028551511597386,1.008935452118935,0.8949850647348563,1.0442892746056924,0.9896109972752808,1.0146050252717589,0.9965293740635532,1.0095820111162443,0.9848260953373682,0.9972098852743366
2016-02-02,0.996149907188413,1.003638071369112,1.0106502494785696,0.8914929122377958,1.045237120252256,0.9896109972752808,1.014807946276813,0.9968482634632537,1.0075364579318613,0.9849738192516688,0.9974891040422136
2016-02-03,1.0055594682422329,1.003584211127306,1.01054836720256,0.9041214936160326,1.045237120252256,0.9896109972752808,1.0150109078660683,0.9971672549075621,1.0066311600573106,0.9871189133117094,0.9983896044062432
2016-02-04,1.00693640362454,1.006823613448707,1.0125393541705507,0.9004650189335517,1.046184639854186,0.9896109972752808,1.0152139100476414,0.9947844967507034,1.0150131651289505,0.9873912473002796,0.9989174174376142
2016-02-05,1.0170797411530417,1.0067537305579932,1.0106234855039016,0.9101213572161342,1.0477716655758424,0.9896109972752808,1.0154169528296508,0.9951028277896636,1.0152669184202328,0.9890303355549178,1.0024239592147757
2016-02-15,1.0170797411530417,1.015486247676816,1.012061916143322,0.9057050555373553,1.044758655224174,0.9896109972752808,1.0174496154609665,0.9982917461875177,1.017807943058951,0.9931188520348544,1.008079786499956
2016-02-16,1.0170797411530417,1.017813591667379,1.0120005015246245,0.9027666496747946,1.0440178608574089,1.0008948540451028,1.0253818117429614,1.0061995219839255,1.0218544649108985,1.0032521103286642,1.01328630707419
2016-02-18,1.0303882170058527,1.0251059301630971,1.0114936141272275,0.9195145511206186,1.0452632307107603,1.0008948540451028,1.022730717304465,1.0046192301522736,1.020864584188443,1.0023494218634927,1.0119050873458624
2016-02-19,1.037034212256353,1.0360511496305662,1.010456216802692,0.9264965737047924,1.0440735322280554,1.0008948540451028,1.024690989139734,1.007588418063298,1.022982657925378,1.0024997742767725,1.0105953045988167
2016-02-22,1.04078267933939,1.0543495272917989,1.011446287798846,0.9295752299256292,1.0438780149840752,1.0008948540451028,1.0347305715604993,1.0160694074951797,1.0337623487932426,1.0040328452949554,1.0126745488755375
2016-02-23,1.0582182097164516,1.0542645736307623,1.01465008039995,0.941581516702769,1.040280856711184,1.0008948540451028,1.042718107489306,1.0286494598626312,1.0462757779604617,1.0040635250597074,1.0114848814725743
2016-02-24,1.040915220017147,1.061294407438872,1.014738475426735,0.9382494873305318,1.048250783725528,1.0008948540451028,1.0369408904059447,1.0224632943229854,1.041661309240353,1.0008547899394684,1.0131225889716364
2016-02-25,1.040915220017147,1.0592073358947751,1.0193012702316686,0.9387972829584578,1.0381882477747804,1.0008948540451028,1.0412436531574911,1.0235830815584728,1.0433350809397977,1.0008850946257073,1.0152492367518264
2016-02-26,1.0475875244790935,1.0608211601010185,1.0168260016375084,0.9090515813993612,1.076841083328661,1.0008948540451028,1.0335332322469553,1.01717920369788,1.0435959147100329,1.0018829681650547,1.0173707993734575
2016-02-29,1.0475875244790935,1.0704063711867595,1.0177181325952305,0.9112716094643988,1.0730096255638697,1.0008948540451028,1.0309396863030134,1.0217600211254096,1.0443788073366058,1.0001572954306015,1.0166373010936791
2016-03-01,1.0554641944079433,1.0732137594911106,1.023357351346901,0.8981293598362293,1.0977625136626568,1.0008948540451028,1.0420818699964849,1.0294563266802246,1.04463990203844,1.0007935472839538,1.016554252076438
2016-03-02,1.0554641944079433,1.0790652411482915,1.0220882122986656,0.9122016603071184,1.089306237094029,1.0008948540451028,1.046724420603927,1.032545396712249,1.0476792970605877,0.9956402801131125,1.013894425072038
2016-03-03,1.069668980186517,1.0771239462805018,1.0221960134884065,0.930243346138704,1.085268358694688,1.0008948540451028,1.0448351901206143,1.0373928444857479,1.0517320772391283,0.9941031033908584,1.0141783155110584
2016-03-04,1.0724851369201431,1.0859525409612447,1.0224304737029182,0.9332167695949574,1.0744115886240395,0.9919687840781226,1.0456757591983894,1.0424091333344097,1.051653989189479,0.9948090172218076,1.0144622854394016
2016-03-07,1.0644075071521415,1.1013671920600612,1.0237580656959997,0.952184983220626,1.0587628102171285,0.9919687840781226,1.064383664807561,1.0641744568200273,1.067132128144067,0.9989427254287192,1.0153146723829698
2016-03-08,1.0540924084658667,1.1105251726154532,1.0240105940658013,0.9603796596518775,1.0741624299350434,0.9930719801146006,1.0894342131591956,1.0897871280838862,1.0778993775983488,1.0029834309557428,1.015474951620292
2016-03-09,1.0540924084658667,1.10003997749044,1.023410895588981,0.9635901187855842,1.0760887634113172,0.9930719801146006,1.069601598476529,1.0684405848948055,1.0759365611915408,0.997056918670864,1.0157592846067458
2016-03-10,1.0540924084658667,1.1042250413255632,1.025349195703173,0.9596541509216976,1.0755775080993593,0.9757546840963746,1.0698155187962244,1.0687824858819719,1.0729957755872128,1.0024235008453757,1.0125979373974718
2016-03-11,1.0540924084658667,1.1205289758188628,1.0252158290836035,0.947525549513417,1.0872431827402722,0.9757546840963746,1.0700294818999836,1.0691244962774542,1.0732640245311098,0.9990589620432876,1.0128814648199431
2016-03-14,1.0540924084658667,1.122984911147154,1.0220212322311086,0.9480962205354392,1.0887482713627377,0.9757546840963746,1.0706716280012216,1.0575222943693443,1.0740691738032828,1.0058906804245924,1.0137325235023475
2016-03-15,1.0540924084658667,1.1166157273630912,1.0216667675579416,0.9585355107919452,1.0701067761916483,0.9779254419289456,1.0539893503630569,1.0506235082968054,1.0743376910967335,1.0048767687883682,1.0140163686089283
2016-03-16,1.0540924084658667,1.11929340487771,1.0223430864541891,0.9613470234188348,1.0719385996551958,0.9779254419289456,1.0539862589953353,1.0582178072613082,1.074606275519508,1.0050275003036866,1.0143002931921388
2016-03-18,1.0540924084658667,1.1439908801233185,1.0224211436496409,0.968400168578065,1.0671356113053858,0.9816721678315784,1.0447760966654285,1.0431068696296295,1.08054421329047,1.0128079401550338,1.0196343574038231
2016-03-21,1.0540924084658667,1.1390655772505724,1.0226511884069618,0.9966419150718248,1.0673468239126152,0.9852371796127256,1.0454030877049176,1.044108572701085,1.0813548240693618,1.0129231321638887,1.0196635302776766
2016-03-22,1.0540924084658667,1.1420748180167608,1.0228812849243534,1.0125143624683528,1.0811732435919297,0.9852371796127256,1.0456121683224586,1.0444426874443495,1.0865918252051343,1.0114839303560703,1.0243311134230535
2016-03-23,1.0524634888052478,1.1384523084239089,1.0231114332134612,1.015646404179263,1.0827356960664682,0.9864801965884316,1.045821290756123,1.0447769091043317,1.0839541322460486,1.011635652945624,1.0239127251461906
2016-03-24,1.0524634888052478,1.120614876771103,1.0233416332859342,1.0140916496819097,1.084897884142809,0.9864801965884316,1.0460304550142745,1.0451112377152452,1.0841675287513162,1.011787398293566,1.017018681207265
2016-03-25,1.0524634888052478,1.130496030223611,1.0235718851534237,1.0043340999458066,1.08513730794755,0.9949971729772088,1.046239661105277,1.0454456733113142,1.086523486064932,1.0119391664033102,1.0175432327369798
2016-03-28,1.0524634888052478,1.119184892349661,1.023802188827583,1.0069694157972764,1.0834391724376746,0.9914931351623102,1.0468675304590696,1.0606134840712238,1.0821522495541738,1.013283773546108,1.0163592050394932
2016-03-29,1.0524634888052478,1.126637291578101,1.024032544320069,1.0027557794514266,1.0937514288691088,0.9914931351623102,1.0470769039651613,1.0456536247630643,1.0802857010167275,1.017984111643124,1.0166437856169044
2016-03-30,1.0524634888052478,1.1237784506951956,1.025313416723758,0.9985238372619128,1.102227088921924,0.9914931351623102,1.038785820771725,1.0423023967270735,1.0861026850517137,1.0171485473363977,1.0169284458768773
2016-03-31,1.0524634888052478,1.1287048171935126,1.0242188403238457,1.0085056514870796,1.1026425902210393,0.9914931351623102,1.0389935779358794,1.0426359334940263,1.0822758009941458,1.014769441821357,1.0147228178183236
2016-04-01,1.0524634888052478,1.1406850843439584,1.0240507169064272,1.008446127635651,1.0982793563413713,0.9914931351623102,1.0392013766514665,1.0538417437730663,1.076672080677172,1.014478720395014,1.013592860875265
2016-04-05,1.0524634888052478,1.1379957580553073,1.028921337704464,1.0097441138432257,1.0991662296271458,0.9914931351623102,1.040032987194374,1.0619346020616593,1.0798590553351015,1.0200786604543397,1.014728561762535
2016-04-06,1.0535238084055647,1.1299014593179992,1.0304215492166642,1.0179814768686,1.0887689654365644,0.9914931351623102,1.040240993791813,1.0727253996956414,1.0843252676621729,1.0177090806837366,1.0150126857598285
2016-04-07,1.0586915473606893,1.1358759898202688,1.029366724838163,1.019098589791826,1.0870315084121145,0.9914931351623102,1.0404490419905712,1.0663121681906969,1.0856336265899251,1.0178617370458392,1.0152968893118413
2016-04-08,1.0572120955225277,1.1309703581820647,1.027573385011521,1.0195684056303749,1.0788699539816635,0.9914931351623102,1.0402776091748196,1.066653388084518,1.08693960547162,1.0155867348966656,1.0155811724408486
2016-04-11,1.0572120955225277,1.1346352018346992,1.028030199447613,1.021924898389173,1.0741516150043848,0.9914931351623102,1.052094518637558,1.0676777030479523,1.086754821592539,1.0160438174829016,1.0167854165094738
2016-04-12,1.0572120955225277,1.1536993387890933,1.0299448632469754,1.0280900311649337,1.085028816502536,0.9937276964478904,1.0625912874814971,1.0680193599129277,1.0996465149985608,1.0163037594251965,1.0150823046151525
2016-04-13,1.0572120955225277,1.1683374393782715,1.0320144558046564,1.031837085822079,1.081918017921237,0.9937276964478904,1.0747887452222284,1.0683611261081,1.108395651230519,1.0153536186641945,1.0152491377058912
2016-04-15,1.063122856748309,1.1522138534798754,1.0307067910196803,1.0409843775275494,1.0821568809010906,0.995898721370235,1.0732222330100325,1.0690449866289886,1.108034217169387,1.01377852462193,1.015817756818539
2016-04-18,1.063122856748309,1.1800883445405737,1.0295675100386197,1.046698539529441,1.0808714698143678,0.9968288055485288,1.0747935243807143,1.0704143163870052,1.1088654506059934,1.014234793391482,1.0166712826769022
2016-04-19,1.063122856748309,1.188351994579706,1.0316235516286163,1.048643621006252,1.092795993762403,0.9968288055485288,1.0933532403978206,1.0921732952076713,1.1104456707009498,1.0192002060135152,1.0169559506360517
2016-04-20,1.063122856748309,1.216531151866614,1.0316756109705767,1.0528042948406848,1.0911201679841895,0.9801575464525346,1.1215937656741453,1.125154207311438,1.1263083547715411,1.0222749272741043,1.01724069830223
2016-04-21,1.099407290310742,1.2341737672960147,1.032227034497298,1.046963923277571,1.0902478402441975,0.9801575464525346,1.1514471316144872,1.1408352475276549,1.1390627942848022,1.024040999397443,1.017525525697755
2016-04-22,1.0858567660768166,1.2286242060255448,1.0325836119667609,1.055936082168439,1.0898881071413862,0.9858076185076252,1.1313684407717626,1.126959667691758,1.1399515123676565,1.0239803300739887,1.0178104328449502
2016-04-25,1.0858567660768166,1.245247406096719,1.0325471840308351,1.058391510144331,1.0890662011701364,0.9858076185076252,1.1320473976094894,1.1247258627983443,1.1441256428451965,1.0207950871897915,1.0186656330198969
2016-04-26,1.0858567660768166,1.2245299539949814,1.0325163036421017,1.056739151535368,1.085460812530762,0.9858076185076252,1.1322738070890113,1.1204871849557658,1.1375302166554075,1.0237602626486086,1.0189508593971426
2016-04-27,1.0858567660768166,1.2066682845843135,1.0323859982381067,1.0584848278379555,1.0823478469320496,0.9858076185076252,1.132500261850429,1.1070977920678233,1.1307512009309204,1.017161369442272,1.0188983061862111
2016-04-28,1.0858567660768166,1.1965987228920878,1.0312061788970417,1.0553436240113887,1.0823478469320496,0.9858076185076252,1.140395096931026,1.1161729106793439,1.127277294372785,1.020399012410968,1.0149002074700169
2016-04-29,1.0858567660768166,1.220883238021746,1.0332522528539008,1.056740619679115,1.083537962142196,0.9858076185076252,1.124906905170988,1.10026116116409,1.1158169279000272,1.0194578178857592,1.0104461621535106
2016-05-03,1.0858567660768166,1.200408037649448,1.0340443091432765,1.056497129716052,1.086145720041918,1.0103491140478509,1.126168126409128,1.1025031444325313,1.1169331633290185,1.02347237866061,1.0176473926853589
2016-05-04,1.0908416437491573,1.19035892968049,1.0341282397100862,1.070477323634764,1.0761949468505976,1.0103491140478509,1.152379908956561,1.1314869158249585,1.1181708389320884,1.0283102019057964,1.0187405950718762
2016-05-05,1.0908416437491573,1.1743815900921866,1.0343609185640208,1.0689583287356297,1.0721562272339744,1.0167436950803723,1.16186368957499,1.1379449620819249,1.123550233481681,1.022427230632376,1.016142637401248
2016-05-06,1.0908416437491573,1.1650805223158254,1.0345936497706976,1.0663998147997522,1.0745859307598062,1.0167436950803723,1.1750383167649223,1.135602844855736,1.1379852371608326,1.029031081840267,1.0190945102535018
2016-05-09,1.0970381132888578,1.1516725085578028,1.034826433341896,1.0467481529599467,1.074415177018672,1.0167436950803723,1.1687792338367278,1.1366933724812032,1.1336803667898074,1.02313387455438,1.0167165764542745
2016-05-10,1.1027492781002313,1.1548462516984326,1.0350592692893978,1.035417259216811,1.0748937633116982,1.0167436950803723,1.169012989683495,1.1370571143603974,1.133963786881505,1.028429419733305,1.0111689088399087
2016-05-11,1.1027492781002313,1.1591327127270128,1.0352921576249878,1.0323783085652436,1.0736392693704528,1.004935571959642,1.1692467922814318,1.1374209726369928,1.134247277828225,1.022526716140553,1.011452036134384
2016-05-12,1.1027492781002313,1.1537274155550208,1.0355250983604534,1.032964403835858,1.0745938551280274,1.0090266392633542,1.169480641639888,1.1377849473482369,1.1345308396476823,1.0149676496298907,1.0117352427045017
2016-05-13,1.0934651117429566,1.1297770813338066,1.0357580915075844,1.0349189100939151,1.0713349449192326,1.0090266392633542,1.1876975304260475,1.1381490385313884,1.1348144723575946,1.023007736002556,1.0158453918419128
2016-05-16,1.0934651117429566,1.1382742934997534,1.0359911370781736,1.032920401704041,1.071218296054846,1.0233969062160164,1.1821111827040156,1.1392420112850583,1.1356657960073082,1.0257931687078787,1.0179667601263105
2016-05-17,1.0934651117429566,1.1674715964202365,1.0347475680027949,1.0342596937383384,1.0761683470790533,1.0233969062160164,1.1827856153214875,1.1396065687286696,1.1336225481333508,1.02165123767093,1.018021746007473
2016-05-19,1.0934651117429566,1.1544172449850605,1.0397181393886856,1.0314500895018102,1.065534496705095,1.0233969062160164,1.1838280537468175,1.13683663706214,1.1149871260745303,1.025662100323146,1.0193390396353037
2016-05-20,1.0934651117429566,1.1647766273954738,1.0411661227887987,1.0331257688515805,1.072042507868258,1.0403594249851582,1.1829702309166663,1.1363729511582508,1.1148840279730878,1.0311137901065794,1.0282516236670034
2016-05-23,1.0934651117429566,1.1336357010594638,1.0413521083347062,1.0405227621957946,1.073237895000778,1.0403594249851582,1.1966220182781926,1.1463778432363543,1.130638855949725,1.029941166554461,1.0322896347934167
2016-05-24,1.0934651117429566,1.1197577476064666,1.039210144055692,1.04583607789607,1.0756253677428178,1.0393205673919566,1.1968613426818482,1.1637570345665549,1.135706119920696,1.0300956577294444,1.0360738065262276
2016-05-25,1.0934651117429566,1.1145465214108303,1.0401779815016596,1.0432602061874516,1.073698632986024,1.0393205673919566,1.1971007149503845,1.1565054237672678,1.1334452505520172,1.030250172078104,1.0334499501892938
2016-05-26,1.1047107946886092,1.1464905211568035,1.0377407162875922,1.0416672630945667,1.0816096163363698,1.0394607641289226,1.1973401350933746,1.163970061276672,1.1337286118646552,1.0304047096039155,1.0337393161753468
2016-05-27,1.0979542386114327,1.1488416536226065,1.0361739995013637,1.0456264766229069,1.0858225845123342,1.0394607641289226,1.1985599965508649,1.1561044652882342,1.1340120440176216,1.0245269328684228,1.0337825833435206
2016-05-30,1.0979542386114327,1.1585379483627622,1.0414659238056314,1.0488613537885336,1.0822481959176564,1.039193694615384,1.1799286366033752,1.1490650444114763,1.1348627656956125,1.023202336975081,1.0308305197689824
2016-05-31,1.0979542386114327,1.1485469769557215,1.040772319760017,1.053910256577547,1.0822481959176564,1.039193694615384,1.1663692853157814,1.132810681749557,1.1351464813870362,1.0233558173256272,1.0318425476422823
2016-06-01,1.1218499559513946,1.146329431835683,1.0386747734281374,1.09265521415661,1.0906355763111408,1.039193694615384,1.1666025591728446,1.1248203381604023,1.1354302680073831,1.0235093206982262,1.026831981956815
2016-06-02,1.1179337289063205,1.1598762895158623,1.0411810399578627,1.091182174904667,1.1038591261403716,1.044617398989567,1.1668358796846792,1.1251802806686138,1.135714125574385,1.0255267317133183,1.0290369553896508
2016-06-03,1.1242934138513132,1.1628703678616448,1.038694397771284,1.0926880645837584,1.0986477201125158,1.044617398989567,1.167069246860616,1.125540338358428,1.1359980541057786,1.0297411958374494,1.0340177980662626
2016-06-06,1.1353057104139586,1.1677458985144242,1.036973381773972,1.097103981012676,1.0984584860442417,1.044617398989567,1.1677696284663783,1.1208892952786373,1.1340007479679708,1.0288245061785564,1.0370361782969355
2016-06-07,1.1303518505620695,1.174285615003028,1.0389708107717723,1.0947593141322525,1.0976605662219932,1.044617398989567,1.1680031823920716,1.1446189194216536,1.1342842481549629,1.030363514727446,1.0387544918505491
2016-06-08,1.1374813921056666,1.1640343227411896,1.0402132533433843,1.096283678459399,1.1015615816807471,1.0419238897772043,1.16823678302855,1.1356333014186992,1.1345678192170017,1.0318986318451155,1.0415385759354014
2016-06-13,1.1340003013989337,1.1609081964478123,1.0397468525682272,1.095437003051228,1.1015615816807471,1.0419238897772043,1.16940548719976,1.1479445056624673,1.1359867382732087,1.032787562851411,1.0432342772310614
2016-06-14,1.1163809828427516,1.155498650327783,1.0430840957499017,1.0757837553683331,1.1150685123500983,1.0419238897772043,1.1696393682971995,1.156874091188593,1.1362707349577772,1.0261623245219662,1.04234289789578
2016-06-15,1.1163809828427516,1.1512145388362387,1.039508345127517,1.0835195523741934,1.1172030816167078,1.0419238897772043,1.1698732961708591,1.152319354238733,1.1365548026415166,1.0344185815405251,1.0371776870736802
2016-06-17,1.1170509831305715,1.1609968565052655,1.037745772521791,1.0956525394658008,1.099185371357715,1.0434230397036452,1.1682672971411847,1.1518018950352005,1.1371231510775128,1.040364175812835,1.0482293133276708
2016-06-20,1.1228928029456682,1.161953108537717,1.0403155410875085,1.1022158615617117,1.095421367464868,1.0466380628327692,1.1750719288222085,1.145358030942146,1.1379762066691796,1.035818310321145,1.045821639979938
2016-06-21,1.1228928029456682,1.160892147708415,1.0381902160326442,1.1074224490774005,1.093091123365475,1.0466380628327692,1.167005869634092,1.1457245455120477,1.138260700720847,1.03574313061501,1.0422149511226055
2016-06-22,1.1228928029456682,1.1669734714494149,1.0404264955833746,1.109835576503142,1.0883215336528047,1.0519823300114328,1.167239270808019,1.1370749624837684,1.1385452658960271,1.0397051557419368,1.0459585764247086
2016-06-23,1.1228928029456682,1.1726306102956678,1.0432335393878718,1.1180601105189212,1.0952342348017452,1.0519823300114328,1.1733937074707188,1.1401998077214988,1.1388299022125017,1.03608613345764,1.0406896753634478
2016-06-24,1.1228928029456682,1.1686869074184203,1.0427351964109073,1.1164808395547057,1.0944889149807313,1.0519823300114328,1.173193003266836,1.1405646716599698,1.139114609688055,1.036933896249416,1.0409810684725496
2016-06-27,1.1228928029456682,1.1670921685344882,1.0444741857817743,1.1051049706849256,1.1034793355749817,1.0519823300114328,1.174550890287674,1.1412664632128562,1.139969159247109,1.0406279775542595,1.0408724869074624
2016-06-28,1.1228928029456682,1.1692361853518278,1.0524890855200169,1.113727091195441,1.09257002058118,1.0519823300114328,1.2013580271839932,1.165655339040359,1.140254151536921,1.0376938452809623,1.0378386954299383
2016-06-29,1.1228928029456682,1.1803933146310892,1.0541477574550109,1.119561437203192,1.0926741478255846,1.0519823300114328,1.1956944760120076,1.1610605694664038,1.1405392150748053,1.0378494993577545,1.0381292902646588
2016-06-30,1.1228928029456682,1.1823319454614385,1.04953587124379,1.1292803488598169,1.0926741478255846,1.0531597343745636,1.194446345106313,1.1631633923079223,1.1408243498785742,1.0380051767826584,1.038419966465933
2016-07-01,1.1229325030756456,1.1791750426612886,1.0506701409642127,1.1325987205806651,1.0930342379973186,1.0452276280206203,1.1946852343753342,1.163535604593461,1.141109555966044,1.0381608775591755,1.0387107240565436
2016-07-04,1.1210403072587265,1.1945781914820806,1.052519837447146,1.1334899215042091,1.0959567366203753,1.067098006583143,1.1954021888877449,1.1646529562501355,1.1419656021088906,1.0386281200334406,1.0395834853923154
2016-07-05,1.1402509054677887,1.1826885843434607,1.046932765742051,1.150826200398497,1.0855131094768264,1.067098006583143,1.1956412693255225,1.1650256451961356,1.142251093509418,1.0387839142514457,1.0398745687682254
2016-07-06,1.1471141241935638,1.183909827001584,1.0472424231958446,1.1552359801133043,1.083741223186585,1.067098006583143,1.1958803975793877,1.157650192593411,1.1425366562827954,1.0385717085030757,1.0401657336474806
2016-07-07,1.1509947291740257,1.185575718339777,1.051797383510518,1.1555381817872694,1.0864168253722968,1.067098006583143,1.1961195736589034,1.166409268936432,1.1428222904468663,1.043884858977493,1.0483796585315404
2016-07-08,1.159461503676851,1.1833236548909405,1.0496844417172515,1.154727317240117,1.087676549013951,1.067098006583143,1.1963587975736352,1.1719480271340303,1.137486498664553,1.0440414417063395,1.0482134891206714
2016-07-11,1.1571523833578987,1.1962779156231218,1.052151420187461,1.1505925758979474,1.0884564334951294,1.067098006583143,1.1879454624503514,1.176008594450796,1.1356777881656046,1.0466627267231394,1.0458708946178168
2016-07-12,1.1544263385369131,1.2262138583768671,1.051699824016446,1.1566534161430246,1.0886182848968309,1.0864886561823774,1.191525066644362,1.1811382365156808,1.135961707612646,1.046206483072046,1.045353035553156
2016-07-13,1.1737652212081395,1.228713358912895,1.0506434868562409,1.1831222004533843,1.0879948564906463,1.0864886561823774,1.2105605914062638,1.195876865509079,1.1362456980395492,1.0466090841390283,1.0432094342244105
2016-07-15,1.1814302178224396,1.2295473844538054,1.0515626004518297,1.1824941701661322,1.0843231689860966,1.086290970383646,1.2029927231252504,1.194319551364141,1.1368138919039252,1.0389068388396987,1.037198217033729
2016-07-18,1.1826839386889032,1.204092617143692,1.0503090615812345,1.1848780339270373,1.0840690932824824,1.086290970383646,1.1984908178683271,1.1954664650675524,1.1376667154932207,1.0393744170468946,1.036797838914072
2016-07-19,1.1826839386889032,1.2074733385659964,1.0509065530217885,1.183700790882297,1.0887959109061724,1.0853483929624492,1.1974957249249705,1.2021685689739081,1.137951132172094,1.0395303232094515,1.0336918162145137
2016-07-20,1.1826839386889032,1.1986937295723448,1.0488653275136195,1.1803655445095809,1.092533829660632,1.0853483929624492,1.2013304492753665,1.2029333898155934,1.142808235990896,1.0396862527579331,1.0339812499230538
2016-07-21,1.1826839386889032,1.2221284506417918,1.0486448334580287,1.1792109496542715,1.0975632035094518,1.0863290891561963,1.1999796626237518,1.1979973724152098,1.1424482965059783,1.039842205695847,1.0395958927737086
2016-07-22,1.1826839386889032,1.2101709704916117,1.049215803587472,1.182929091421555,1.0952079390972431,1.077995892151955,1.1948380748647416,1.1815401180878011,1.1314131571037005,1.0399981820267017,1.0364458466735924
2016-07-25,1.1826839386889032,1.2263751885324294,1.0498542111956897,1.1784293001445012,1.095936577357468,1.077995892151955,1.2035869034083049,1.1913707456349005,1.1319301658369243,1.040466251412001,1.0350064376379975
2016-07-26,1.1826839386889032,1.2227898271072322,1.052213717736152,1.1785259492639175,1.095751832530169,1.0910162078359678,1.2002484347956115,1.1774721588926256,1.122913273881033,1.040622321349713,1.0352962394405365
2016-07-27,1.1926280603967057,1.2338176932274818,1.0533179176732983,1.187828708560639,1.090642197320259,1.0910162078359678,1.1855051833632433,1.177488605663275,1.1231940021995033,1.0407784146979155,1.0355861223875795
